"","x.arima.residuals.x.arima.residuals.x.arima.residuals.x.arima.residuals.x.arima.residuals.x.arima.residuals.x.arima.residuals.x.arima.residuals.x.arima.residuals.x.arima.residuals.x.arima.residuals.x.arima.residuals.x.arima.residuals.x.arima.residuals.x.arima.residuals","x.arima.residuals.x.arima.residuals.x.arima.residuals.x.arima.residuals.x.arima.residuals.x.arima.residuals.x.arima.residuals.x.arima.residuals.x.arima.residuals.x.arima.residuals.x.arima.residuals.x.arima.residuals.x.arima.residuals.x.arima.residuals.temp.resid","x.arima.residuals.x.arima.residuals.x.arima.residuals.x.arima.residuals.x.arima.residuals.x.arima.residuals.x.arima.residuals.x.arima.residuals.x.arima.residuals.x.arima.residuals.x.arima.residuals.x.arima.residuals.x.arima.residuals.temp.resid","x.arima.residuals.x.arima.residuals.x.arima.residuals.x.arima.residuals.x.arima.residuals.x.arima.residuals.x.arima.residuals.x.arima.residuals.x.arima.residuals.x.arima.residuals.x.arima.residuals.x.arima.residuals.temp.resid","x.arima.residuals.x.arima.residuals.x.arima.residuals.x.arima.residuals.x.arima.residuals.x.arima.residuals.x.arima.residuals.x.arima.residuals.x.arima.residuals.x.arima.residuals.x.arima.residuals.temp.resid","x.arima.residuals.x.arima.residuals.x.arima.residuals.x.arima.residuals.x.arima.residuals.x.arima.residuals.x.arima.residuals.x.arima.residuals.x.arima.residuals.x.arima.residuals.temp.resid","x.arima.residuals.x.arima.residuals.x.arima.residuals.x.arima.residuals.x.arima.residuals.x.arima.residuals.x.arima.residuals.x.arima.residuals.x.arima.residuals.temp.resid","x.arima.residuals.x.arima.residuals.x.arima.residuals.x.arima.residuals.x.arima.residuals.x.arima.residuals.x.arima.residuals.x.arima.residuals.temp.resid","x.arima.residuals.x.arima.residuals.x.arima.residuals.x.arima.residuals.x.arima.residuals.x.arima.residuals.x.arima.residuals.temp.resid","x.arima.residuals.x.arima.residuals.x.arima.residuals.x.arima.residuals.x.arima.residuals.x.arima.residuals.temp.resid","x.arima.residuals.x.arima.residuals.x.arima.residuals.x.arima.residuals.x.arima.residuals.temp.resid","x.arima.residuals.x.arima.residuals.x.arima.residuals.x.arima.residuals.temp.resid","x.arima.residuals.x.arima.residuals.x.arima.residuals.temp.resid","x.arima.residuals.x.arima.residuals.temp.resid","x.arima.residuals.temp.resid","temp.resid"
"170",-62894764.6415405,-57784.0202353713,-804610.833153753,14744.54329411,-8871.61043729744,17488.4280886356,0.507749351007675,-10.5623228727928,126019.125463304,-1919812197.09644,85187.9021425929,-4.00097279141008,-84.2984332465326,-0.209852032242027,0.0129339145233611,-17813765.0866978
"171",39499663.9154273,16963.3337346928,251089.078077863,-15311.3705554364,-18052.9172806744,2449.49491008371,-0.169978013714558,17.3239331715845,-58001.0394986128,-1919812197.09637,-178424.374844621,-1.74813170161362,47.5337416944867,-0.38080167415666,-0.00505291483084369,4133897.52656501
"172",36150129.4759726,23366.7602343449,117021.884667237,24053.5083387106,18964.9773441266,32680.982576839,-0.810670171227834,34.835378068521,104498.166999441,-1919812197.09644,118349.059961489,-1.38570913192964,58.7596573711326,-0.386988377371664,0.0117177995779307,65758478.2645781
"173",-23272838.4656265,-10320.5544797579,452188.069539838,-4966.69848391341,-25110.8203682248,-10149.3585774815,-0.859559241552625,-23.1889343481738,-252003.691274743,-1919812197.09644,-139526.806493349,-1.48399266455242,1.59471420766977,-0.377306114342773,0.0114620285894416,25488278.2059308
"174",-44452879.4679301,-43629.0585737822,3422498.83880195,-14015.2531400933,3831.54373531364,5697.31116999476,-0.212186663561523,-0.381409987101847,-28610.0016754149,-1919812197.09637,-70783.0271375367,-1.87033336670202,3.39734815528573,-0.36636829992424,0.0208963731591191,-26639336.8523417
"175",16370344.237921,33027.0147567386,-1077640.31896948,2560.52575289374,6435.89032525418,20302.721784996,-0.641379272623484,20.0019076664546,-20570.1840881798,-1919812197.09644,237911.496474465,-4.75972824397561,-74.0475924386738,-0.355601170588347,0.0139861893802383,152159085.724105
"176",-59944374.1272852,-65035.488927835,-802372.727286889,-4650.62722808495,-22880.4716893095,-30341.1433217494,0.437649351363392,-34.071365333102,-66444.3206538139,-1919812197.09644,-153970.569675114,1.4103122967244,-140.43192175737,-0.34513613698017,0.0183219386693516,-84341126.1025864
"177",-60566510.1827531,-59448.1361443712,-725879.887566048,-28536.4864174561,-68469.7510002849,-100495.328178931,3.1487885183211,-36.1975229711479,228658.705957452,-1919812197.09644,136835.826107284,-0.0610604676105666,-550.648421389356,-0.33497770246419,-0.02320062044541,-63728881.7282324
"178",56695641.0825567,34497.6163065433,389074.41340701,-6046.59689325397,4098.02653137129,20404.694146412,-1.16350697088482,15.0989375851916,-74471.6592113655,-1919812197.09637,-220376.968315118,2.74635923733728,130.662185335062,-0.325118154736041,0.016466905921321,-10201810.0575604
"179",37022246.1921561,16286.5145175032,586009.641628346,17431.6508478775,13272.7797658243,30077.292617258,-0.635289053750892,35.7038361816432,259108.258654893,-1919812197.09644,95995.8753502076,1.13763799314725,-19.7266232528507,-0.315548822156317,-0.0144823391063243,-20533784.5122565
"180",-9731221.17871451,-18286.6037399299,-139624.699738476,-8610.07588934124,-11581.0615970835,-14945.679807707,-0.624364041837568,-8.52543273444704,-110957.78074577,-1919812197.09644,-240940.721280988,-1.1172676778527,61.7927339475436,-0.306261172111864,0.0164796429466865,-11231433.1076459
"181",178063102.163776,161264.138446411,1101259.88010852,-1346.71060067203,42128.4212015486,85650.1513789631,-1.26692182102932,29.4403609404164,-51167.4122598083,-1919812197.09644,-12846.96216434,-0.514837286441892,231.261765910272,-0.297246911992588,0.010693509775119,72300093.9690378
"182",89350646.4578557,112039.324712109,398891.033975489,-12200.9027424007,-3927.88329017925,-25158.4123800977,-0.50508061928517,-9.86639848151088,-159832.692366335,7196873616.37164,218276.626500952,-4.8022773207058,-135.834493985843,-0.288497992422045,0.0152354346210901,49454815.0837101
"183",-102232555.062641,-16987.3778271603,-47953.6639123525,-4436.22696002296,-13708.5390569813,-20365.3128452359,-0.748767284185785,-27.3870156405574,-446248.689581442,3899348960.43555,61141.0724004545,-3.68539980253917,-194.520602015918,-0.280006601087406,-0.0426466259351854,41245279.2969031
"184",-112535250.432133,-93036.6044908503,3951823.8341993,12640.9698998576,296.529355912266,-2145.83858924906,0.337052768359775,-12.796116723746,161832.170980211,-1919812197.09644,379541.644741098,-5.05423859923148,-168.065351762501,0.728234319900159,-0.0698068896654873,-55441619.1506047
"185",7459749.84836072,34168.2190652228,-945357.987148779,-8092.00692636377,-4947.53929914025,-27568.636663325,-1.35718195634243,20.6653615055215,-300943.996253317,-1919812197.09637,-558492.816222738,-1.10674424470411,190.212560351705,-0.194991149502576,0.0453222992329988,-58584866.3107679
"186",18076620.6995084,18794.5994197965,3383016.37309822,4892.37628752249,390.018865326419,26496.3887319344,-0.139003084820162,11.8561428212595,123578.904019702,-1919812197.09644,-191229.522814362,-2.62225926498204,29.8200279102487,-0.277815290764108,0.0111651143802812,-4200911.04003775
"187",31731523.3840178,79698.1612021878,1114250.71474513,7575.70512770271,29377.9713817593,34559.9485206646,-0.882876752557014,26.0600404833484,176956.554598239,-1919812197.09644,300791.004148856,0.696382088487462,60.5600852591072,1.72166309160042,0.00853729337382791,17487647.561479
"188",-57994425.8987481,-30813.3656789079,-1516454.98549656,-15893.8916964137,-14233.9634363375,-6210.03729876259,-0.308179007817177,-22.905395411893,-198533.349324956,-1919812197.09644,-230806.307108644,-1.73823812209613,51.771637591409,-0.133447356407777,-0.00965411874609168,-42435678.8209767
"189",59513390.2900927,129954.650615635,1384078.69574059,-3575.15541312395,6900.77850936051,13447.4783644868,0.0591721359712611,-8.49906268453606,142739.20657995,-1919812197.09637,606612.3192177,-5.72701776136617,-289.426005658151,-0.306730132973835,-0.0971164863285998,18353356.1315956
"190",-60481120.1107836,-31648.7667752481,143048.317318043,-16869.789997793,-42682.9241471206,-47175.64167401,-0.697269590379777,-53.7102301916033,-512711.674766321,-1919812197.09644,-681757.352644505,-2.23110461685179,60.1997123609449,-0.315105752943836,0.0197842473382802,28668975.255843
"191",-116847711.83828,-71508.1620012854,-1212930.59005634,-23559.3876423356,-46001.9080678982,-50852.7038400907,1.87305349694996,-46.4754985107769,140617.54340293,-1919812197.09644,291470.350578075,-4.30999405034929,-564.57672154524,-0.307540514500151,-0.272696231356704,-21381374.9803757
"192",39175524.6741542,52619.4319643717,111576.554111665,-17617.0083467233,-34282.4405320764,-47399.4705684449,-0.612815826152955,18.4252593419668,-100614.919819077,-1919812197.09644,-501764.185417033,8.43873079867254,120.247821852279,-0.298656639433746,0.0816811452293097,-1197996.36376527
"193",100022159.154462,117273.567050777,-153820.96776178,22211.9151054386,21040.9987227397,43873.3888358662,-0.689012811350382,37.128064656804,210470.227679586,-1919812197.09637,-80026.7775409049,-1.31169358981646,71.2082436281519,-0.289882881855285,0.0707099768778425,-9221551.80725534
"194",-131796103.705804,-98212.2906774132,-666897.629951976,8822.5213470927,-8269.24239894317,4028.21870272339,-1.04949474383411,-8.45978195533692,-8691.78869564272,-1919812197.09644,-139066.766163378,7.82269561565909,150.642369735028,-0.281352503357247,0.0180102314264523,-12387759.0548285
"195",27916787.8032665,61236.4901586541,-56851.9794903455,1906.93505894943,16267.7201870412,-2296.82250947983,0.376632149142693,-8.34063321896755,164088.470003706,5230221418.72656,287048.051383341,-0.602871840442795,-67.7693435856077,-0.273071745278584,0.0104556547473521,-1667804.82374603
"196",119267642.027125,118983.452909304,1193365.28295094,-8732.41436976276,-8915.94589887152,-19338.7933187287,-0.199555850299584,11.5221351106215,-56263.5790116782,14860878942.0806,-151632.606972195,7.74538556082667,163.270918671003,-0.265034576124841,0.0115223366596324,9334617.68573177
"197",-149784141.155653,-112560.718300283,-199373.856126849,13583.1819050567,3277.73597543602,-13163.4375127642,-0.253082565466914,-23.6249553476913,-223586.296559885,-1919812197.09644,-556931.587719086,7.50421236288894,78.3877458390787,-0.257233954762149,0.017776593522131,-30688136.9860651
"198",-36776645.0088479,-7959.57181988588,1298747.83275166,4821.36880222187,-12370.8396757156,-6104.16457063565,1.70230685496519,-16.6859887807888,406735.988319271,-1919812197.09644,594375.465287449,-1.9576549020933,-338.928286145836,-0.249662930788567,-0.129482711288775,6344103.21227092
"199",45554087.1584238,48525.0920579435,864303.720576972,5680.04939053982,31990.0710019642,49185.882037872,0.524797696132179,32.5164350555321,406949.743802057,-1919812197.09644,507908.152336816,-6.1614389856152,-11.8724010651233,-0.242314747003439,-0.00667139520359872,33662026.8216888
"200",-14787081.3776102,4793.29261089274,-911346.785547874,-20708.9268110619,-21279.1914290141,-33240.6183905818,-1.40717097861239,-12.6317823876793,-450301.151401837,-1919812197.09637,-722895.135033044,-2.01273755707451,266.931114411319,-0.235182844039941,0.0725033419456535,-9436384.63615528
"201",16037822.3450698,33194.5368873101,-296080.410788121,15624.4725306932,57247.7549439158,70241.9015576215,-0.388808356193003,34.5574259841532,322365.198625582,-1919812197.09644,350706.18648549,7.27350500943919,-28.0812568272777,-0.228260855549669,0.0153434447624063,-13178248.7804742
"202",7716573.07793164,7621.80643297674,-454832.827763677,1554.05321808564,2590.0846576778,13056.9829929178,0.0144456884379398,-3.66403854811239,73303.5190936583,-1919812197.09644,-95507.3874519472,-2.70199473644471,166.671836694537,-0.221542602615004,0.0289752783912938,28969217.5710736
"203",15024448.7410097,28602.0500052143,3521020.05284069,9027.70410747739,24970.6852649766,3412.54999835684,0.442970129156135,5.89280263641717,97207.7772492501,-1919812197.09637,134758.055983262,1.74300226406261,-43.4184684615664,-0.215022088236666,0.0216477775853039,-20168276.5753153
"204",-186745663.388883,-139603.425505617,5605020.5944439,-17550.4288539058,-49089.3266912795,-47371.6801192941,0.860394376296238,-50.7599028410544,-190518.199764704,-1919812197.09644,-311171.55176579,-0.468797006870702,-190.170968591955,-0.208693491975171,0.0163703008896029,-37234359.2063205
"205",-45706571.7959873,-24944.645313435,-4690135.85413393,-6845.49066225192,-12805.8159616036,-29329.7789499165,1.55361919334714,-19.3629453308922,101960.053703043,-1919812197.09644,53644.8910373341,-6.46183158214457,-237.975600925382,-0.202551164749602,-0.0330165029308195,-896638.578132518
"206",10555213.225352,10536.493560214,-177517.377232851,2984.95301876465,6226.96820314619,41494.6853445119,-1.24013928536464,18.865953712172,72093.6574676591,-1919812197.09644,10481.6068203339,1.89837176853961,142.618137291296,0.803410235383624,-0.0179356690118734,-4628690.31855406
"207",50310235.9157239,42042.3992321103,-498646.903493732,8256.92896068937,21455.3068449515,39349.1317806069,-0.208184928465851,29.9929490014176,233080.370478373,-1919812197.09637,176580.936607718,2.04269291927643,-44.7827984100381,-0.122027630195664,0.0314626519986727,-3087514.43469934
"208",-24364982.4587763,-18204.5703941791,-410265.56462567,-6161.16000300978,-14125.3503844764,12842.9090094316,-0.774170407149776,-3.5301116447323,-123952.391718182,-1919812197.09644,-243387.980201805,2.54447702193446,149.410177249231,-0.206999414165169,0.0305785849250135,651327.85778939
"209",-43151348.2873936,-18892.6437239318,-342769.568038816,-40028.6159151867,-41346.5368302914,-80633.3572908964,0.101278710455637,6.9370757443817,-510006.617655551,16252135338.7615,-664171.167056409,-0.881379362533391,-32.9437004275715,-0.209604605156983,0.0102090125370148,20080327.0863274
"210",43958365.9460184,38783.863484609,-293319.171897489,27408.4062761541,39201.5676921068,60279.4376603377,-1.29900706223887,21.9212889082107,146164.777270512,1081059873.04559,57701.9896797444,1.9590539500996,286.80160765044,-0.204289657904096,0.0350487863137898,-10373737.0470199
"211",-77303567.3619943,-55975.6940417088,-918214.436398935,19281.2411465051,-11744.9319265585,-23973.8283624974,0.30996543632161,-24.6360764069177,31094.9037093031,-1919812197.09637,102495.600718842,1.90433469629339,-129.599313262552,0.801639044069269,0.0195166723588598,-25860943.8379944
"212",-59174017.0293413,-42630.2568227149,-329199.173980668,-21960.7528401948,-57787.6689776254,-99587.0847599713,2.09594700548312,-49.0564530703502,20939.1169574452,-1919812197.09644,35978.7465693992,-5.16040206582715,-351.025912545122,-0.123754905734176,-0.0454636438886119,-12070565.4159564
"213",67125335.7487537,51438.4580745188,99429.6111429303,-3903.21995919626,944.572978438577,-3152.62039545045,-0.819470848379676,3.89266231429343,-35811.0698490837,-1919812197.09644,-241062.555844999,-1.98334069143885,154.808891588022,-0.208676672046339,-0.0124174270685706,20470570.7689395
"214",12960516.653038,3929.05943288637,-149145.514551036,8724.12402289981,36979.9259552241,31733.2687356596,-1.3355399708024,34.7099176672774,195473.35665418,-1919812197.09637,43312.489121521,3.01599640942829,180.057621412523,-0.211232590021803,0.01227432611776,14786099.2057645
"215",-38320131.1962169,-28205.3302489606,-426373.01401022,25537.3862674254,24598.4010257637,41586.1240993112,-1.13459048652457,-0.833516178176041,12602.3213702971,-1919812197.09644,-69676.2675737893,-2.80882287393786,213.855931967504,-0.205869747504663,0.0300532120321663,-7348814.7451316
"216",31931778.1666928,20670.7761989149,-220374.090218238,2804.45903631067,-6498.47387272678,-32989.3285334865,0.525782896233862,23.4274797924543,29333.5411182516,-1919812197.09644,-208302.217524739,-1.43417808671451,28.4127439448926,0.800105475075898,0.00578790073609803,20221306.7382971
"217",-13646597.4461548,-18028.2932492068,-146494.718283999,31480.9986343728,75014.0960004014,109548.455066344,-0.0607355888310197,23.2219659240026,560985.619117418,-1919812197.09644,622372.749448327,1.4650947065099,116.401300836932,-0.125243320747523,0.0108995009348585,-11200965.7425086
"218",-112483819.389317,-88114.3259275464,-778946.364222308,-11255.7329099539,-19346.6560095961,-23562.4911892258,0.553855598010169,-53.442740485147,-182468.65782174,-1919812197.09637,-227136.549182941,0.887065109483565,-67.8276499375422,-0.210121287893793,0.00620121138329654,780289.406189092
"219",-67017694.279188,-54573.2090165161,-653207.241319439,-5707.72191330412,-15417.8635961124,-37602.0217351158,1.70678179115218,-24.7255254202293,73608.101728491,-1919812197.09644,69085.3397181788,0.604274232023037,-285.324025892436,-0.212634697374766,-0.0186915048410871,928997.879497834
"220",12643526.5137159,14583.2029164087,-193575.75926232,-22037.6630572417,-40692.3146904178,-46876.0467672845,-0.883550987146301,5.3998376098094,-531858.564777241,-1919812197.09644,-647512.763032124,-1.96915357953239,41.460420730509,0.792769342115927,0.008561753745284,-8732375.55881973
"221",95353727.5869193,67152.5747897312,953187.13108544,27782.8550264744,61437.9736301402,59944.7677163307,-1.8254385242777,81.1083800251309,128249.614572511,-1919812197.09644,7293.3099065253,11.1451262545216,293.611969055455,0.867560767779919,0.00458801201562065,3254359.3208855
"222",4744300.7352761,-7491.92360694197,-488072.558411966,23045.9782353471,21405.6905498059,71440.9756428866,-0.849594076315721,8.10946781889049,330614.404033558,-1919812197.09637,292686.038184098,3.09083678293744,121.512130511244,-0.148336702446732,0.00883062202645346,20192098.3624835
"223",36205758.4756426,18796.2383042402,106224.248797586,-18225.3423715727,-4222.73708983453,-4826.14670631033,0.306444811027363,13.9953481318676,-37441.056937621,-888859020.021423,-226112.720078378,4.99025667572967,62.9390479181948,-0.241232634122751,0.00142320153823006,5601602.43842797
"224",39538898.0047187,27785.1125227669,-173803.216108819,12222.2857349026,25955.7207823267,62507.3784602223,-1.0150164483753,1.68827963525155,-29560.1613532673,-1784995243.17145,-183962.180612993,-2.36612964256811,319.643842305794,-0.243684558936422,0.0319891680189392,1575609.45176945
"225",-44005341.6134161,-31597.1263150069,-453869.746659974,47271.1535420721,52878.5824253408,73568.9767997924,0.406339983715423,10.0942777532138,441871.415768489,-1919812197.09637,605230.77862012,-5.71194497115626,-139.078765068457,-0.237450490590483,-0.00767626634661644,-15312834.5708855
"226",-94077033.9800394,-70461.9054700357,-571595.432267598,17383.3388699858,-26904.8692162935,-49988.0723312361,0.58159547473075,-52.5939169058592,-125749.326942112,-1919812197.09644,-41237.9295876716,-0.384530049149418,-84.8551007546978,0.769446000859154,0.00321470594641537,-7897851.09578896
"227",133219716.923607,83981.9918037223,305016.231457391,4183.28437714372,10479.2303348472,12170.9090641177,0.29313830458132,12.5991964325006,24702.3412759756,-1919812197.09644,-179699.253337778,-0.0878042440595443,41.1094956922202,-0.155001209287032,0.00829184446357745,55094686.9481371
"228",50992509.0900384,19569.0915603005,-10763.9963172533,8687.54707478729,32085.4582184826,53792.3759625251,-0.190143392394831,43.753630168765,421105.667020523,-1919812197.09644,241483.481655304,-5.09380146108745,51.092949744477,-0.239003430246106,0.00811662641692656,6412034.0077782
"229",43179642.2722461,17890.2673861392,73092.5812498485,-19802.421868719,-26594.6206662385,-37722.5408729468,-0.229912310413791,-11.2998208480025,-395638.075573562,-1919812197.09637,-718052.881173338,4.36683367049832,183.692167449547,0.759333165321205,0.0212518780362788,15050230.3033319
"230",156502993.138246,97798.718356661,294972.24189607,27650.6265370827,51564.3138946519,135178.057302782,0.347069712454827,60.7498467363251,726353.32911276,-1919812197.09644,571539.422228933,-2.97213132451902,5.06785941007684,-0.165661540036647,-0.0110075695441466,85988906.7110277
"231",42913242.7297669,23971.8967471392,135225.705947939,-39252.4031214239,-64850.9049118231,-85969.6608684709,0.578524172640715,-25.4093079688221,-469959.851824392,-1919812197.09644,-715784.064717041,-1.12764226544159,22.6983563374824,-0.249433007811903,-0.0102403161799328,-7311352.59886086
"232",-49658512.0541531,-30781.7446823902,-5745.76320368117,52668.1142026651,74214.3961729208,126357.71596825,-0.228299977392004,33.7395528416876,571207.429563718,-1919812197.09644,434311.188825733,1.39271545083052,115.695392079077,-0.250797566867779,-0.00169689796785055,-70699236.6069604
"233",-41026215.7193127,-14683.5346220921,-437161.137095944,13672.7377517642,-25301.2779325043,-16096.3275525483,1.06951074068872,-8.92123256952664,313945.435915947,-1919812197.09637,463375.038279871,0.990147617241359,-241.498339044369,-0.244271070358374,-0.00306102793029062,-34957000.9661005
"234",283023532.575456,162709.927422961,1467880.50802324,22344.3836945127,51610.5235318843,87058.2793388403,0.456523748084541,40.0451062380814,424318.014362705,-1919812197.09644,289710.839239985,-0.255169233615321,59.5434943833868,-0.237165640634393,0.000593073774980635,63022551.0560171
"235",145719623.613129,68403.9103251433,-49830.3347400162,12238.2737694521,-3677.98062652635,31434.1827148112,0.294491082095296,-0.0663305570764123,159243.132485843,-1919812197.09644,-24495.9531667368,-3.88249591896047,76.7394521847757,-0.230193618260533,0.0188852232031995,53327442.139069
"236",63960366.5823162,39620.5539098802,989436.497984621,-44527.535843404,-11688.9044135851,-41819.8418871352,0.733873314367286,4.79985707914125,-278869.211522524,31198648346.6396,-304258.171112658,3.42261523244676,-41.051081310417,-0.223419361000974,-0.0183027114736094,-14165673.6498016
"237",8801365.86336653,3939.45378047254,-196457.317577985,-4016.38563421505,-22062.2670284292,2092.79101672501,0.27399390128606,-20.587772381732,-83640.2821150874,2958100596.1676,-250265.937483545,-0.593280619132827,142.523279004007,-0.216843754225788,-0.00460479232546274,13969554.6200921
"238",-34765493.8484062,15050.9635247309,217335.373485104,-13862.9753317923,-955.804819367593,-14153.7043195969,0.149590539557972,36.7218897734496,-1959.16173235513,-1919812197.09644,40660.2560096152,4.65381131395412,-67.0654977915901,-0.210461609768251,-0.0112227800122618,-6652073.64889458
"239",-136208595.196801,-65593.4462954483,134416.502410358,16876.7180478128,-2166.58442834287,28546.0266637207,0.117870698626751,-10.6783717143143,320070.026527313,-1919812197.09644,325902.460273786,-1.45335883121023,15.612139989868,0.795732682139774,-0.00698257558396542,-30430162.8695196
"240",-56831517.3243892,-13302.3319673281,-305594.054934094,51214.3505080276,35788.2739721678,80091.886337088,-0.94971996328642,-3.81423186713664,164372.013883807,-1919812197.09637,195948.505332901,-1.47675530796675,178.379945709744,-0.129479136970795,0.0135183619376235,-62207388.4671215
"241",214474335.666719,144698.185104384,473412.304152284,-30729.9634410472,-17108.6293810548,62.0047278915299,1.02973572567347,28.5370577672872,250313.838105607,-1919812197.09644,441097.786319962,-4.54730878398735,-259.675650977642,0.785768338797143,-1.917725581424e-05,16155020.2075986
"242",-57289051.9738792,-18752.8723858977,-99897.3124514428,-55911.6176206188,-84182.4757481226,-158073.619678174,2.29566466366103,25.0839548061832,-701274.585362575,-1919812197.09644,-851598.149700661,-0.32808019298194,-214.306264188811,0.852152130242311,0.00493791889819084,12091238.679997
"243",354440668.345257,209112.082244894,1289237.5227636,16508.1193572504,30165.95985056,42174.2504146086,0.0647143047916501,153.823847609643,607591.750490678,-1919812197.09644,100392.58116382,-0.0882138387528428,103.480172151518,-0.16413774528442,0.0110936164493501,28745066.6839879
"244",-114155591.556448,-66496.1199597864,-154824.791460273,-8521.77446654285,-43756.797488237,-46657.3957500759,0.650251653583577,-39.3718383224286,6445.33594319131,-1919812197.09637,-298949.002958557,-1.89416128426917,-106.514339312472,0.743348272343557,-0.000387631183765169,-9877661.83443807
"245",182290251.622379,113634.115968763,-33678.0501534386,10234.5041766711,5598.3457917237,37495.7967449185,1.34669184372186,56.1648854415349,665583.998723348,-1919812197.09644,218108.773982969,-1.86399406801827,-77.7034355966064,0.810118157951641,-0.000860068225060795,39383010.6447842
"246",-74297092.1435767,-41764.9570095279,-53880.8790017263,36600.9856922933,31387.4307947672,57536.09480839,-0.413189226057416,-34.7224504822163,645203.467105616,-1919812197.09644,397304.619498877,5.80417407416006,173.385566824602,0.794980719317099,-0.00351483776177219,-1688391.90170437
"247",-147029831.788712,-42449.3460713822,-478959.127035456,-16805.0818903451,-2153.60958999727,-25018.6051418571,-0.630639206778365,-39.5730088404143,-524816.426770924,-1919812197.09637,-527474.385712936,-3.99278131336683,102.950991791518,-0.227562154814176,0.0215695241857279,-8776950.51138903
"248",312230701.720999,155952.9862946,770511.197328105,4278.98099933053,20718.6738801425,24945.6918418529,0.0986867627387324,39.245027963137,187113.265068396,-1919812197.09644,-104874.98716799,-2.37426893660743,148.298189425485,-0.318988763771612,-0.0132003597188856,163720397.116259
"249",225368943.862727,82836.8530474768,1075498.97227624,54866.494436034,52055.2064471723,73021.3890460999,1.65216987970531,69.7742639748471,1047747.34374645,22261531457.8735,596687.316388382,-2.68576189324825,88.6212794905268,-0.319236884923846,0.00920803932740544,-26139830.2509533
"250",169296485.616176,70129.5191584598,158178.955382849,15876.1872421128,6060.13143040391,-4775.81618184375,1.56303236942733,30.2748034576281,362445.199231959,9849868342.93359,72756.7826702045,4.87392925534376,81.4976168292528,-0.310787494842391,-0.00449396041137728,34869748.5330925
"251",261498647.797006,125066.622181093,334981.210328011,31960.2639139705,33878.8992606399,48325.3277295112,1.26892914022884,44.583666656003,535081.466855478,-1919812197.09637,258645.886001189,-2.01832164653188,16.8402346284884,-0.301733337973181,0.0054612109911889,166451633.668317
"252",-100548965.750273,12096.2891315845,-375502.830397941,627.008406998852,3483.20255916461,10181.8267401285,-0.774618192516663,-8.10049059732665,-434597.86825661,-1919812197.09644,-32398.580630593,1.89359946532872,47.6938320767058,-0.292861847718658,-0.0156585028349047,-9653402.77253181
"253",-264912842.227604,-46711.0251666954,-180442.860032087,-12543.2136975457,4229.61413498007,16478.4913253284,-0.130828653612702,63.4232339352124,-400836.531342585,-1919812197.09644,296008.044313476,3.29683385130808,-181.669343100808,0.715756759354439,0.0256674695062975,-7034219.6504305
"254",-194537643.530706,-65566.4156411461,21352.0929698839,-18181.0320248618,-29022.2252066739,-33804.3159508291,1.54474223330004,-84.9437644751893,146963.885526436,-1919812197.09644,236721.877239643,-4.32044446142024,-194.973520269221,-0.20710128863868,-0.00315087495764787,-138259570.318299
"255",-53308246.4133134,1439.90684237419,-299547.366278381,-15614.8874566278,-3796.47453565005,-29009.3202673579,-0.193402796160219,52.9405425055626,-150145.9633375,-1919812197.09637,-410120.279179144,-2.86211640725167,108.672868500993,-0.289569231965312,0.00234382667917377,-107860525.327155
"256",248978294.058084,139337.870378861,1130042.41267089,1177.64433093581,8429.24703423126,22952.8468375726,1.30844312031687,104.052252443204,1009507.54436306,-1919812197.09644,698662.943952365,0.694004293247321,-232.649069018909,-0.289744275347037,0.00484162219681927,-28668326.7477039
"257",11047280.0229068,23091.9364322475,6554.51766225679,-9721.91851812418,-25014.6312553621,-24665.2966269851,0.988838892606742,19.9122302833176,26714.5854543634,-1919812197.09644,-107629.730568636,3.50967301820252,-47.2388365293077,-0.282070700912278,-0.000607499549725943,44148222.491384
"258",108929372.823613,59654.835771743,259241.566378372,-12746.3670996576,-10104.7596125141,-3921.99730410438,2.11464863873246,17.9704950226213,460852.654307454,-1919812197.09637,122764.704860267,1.33319842215867,-128.413075703848,-0.273852682747978,0.00202802845959604,12224844.0425044
"259",-158731777.721209,-50047.7292846335,-189651.695855559,-56682.6683408704,-56810.0040741264,-83146.3240253464,1.50270138375155,-86.4863822602665,-517968.399393287,-1919812197.09644,-534439.331657456,-1.13713725600492,-151.775167303567,-0.265800888473173,0.00565580768644347,-71435496.7497714
"260",47627953.7540793,36481.8042090818,316485.581596538,-13850.0403341728,-6394.07626933377,8853.04455508641,4.56051732905336,51.1522217340205,1327574.64097119,-1919812197.09644,796589.379616986,-2.73229243160513,-345.572959424673,-0.257978645451123,0.00249446841096745,-22288789.7279195
"261",-176214616.253203,-54832.7585845657,420147.030675877,-32601.3935628759,-55777.2278647918,-71585.0442198268,1.11516792615522,-94.9756956118371,-425779.257836853,30495132888.6865,488762.360003233,3.14138616466271,-164.517264277467,-0.250385897239937,0.00391436597851991,-17909155.2340091
"262",87603220.3373029,36588.1974178517,65514.6343475139,-16719.6280396398,-11254.9134340774,-14887.3293737553,1.23711718539386,5.03745816089503,140207.714757339,48503435714.1207,141535.194049915,-3.01533640283687,-75.2696923949263,-0.243016547297326,-0.0149184624519446,41477205.9886326
"263",105076059.07345,20851.0823391005,-547095.207494167,-413.921007178957,-11911.5002468837,36221.2391106829,0.474638031383473,27.9987213093057,636663.044936666,-1919812197.09644,40557.6593745165,3.47606934711951,95.6301625506619,-0.235864085165577,0.0191944343177427,219206616.164212
